Tanggal,Tweet Id,Teks,Username
2022-09-05 12:08:38+00:00,1566760213566238720,"@masjengki sawojajar 1 terpantau murup

iki aku ngetwit nggawe web

laporlah nang aplikasi PLN mobile kak",infomalang
2022-09-05 10:33:27+00:00,1566736259908640768,"@falfathinah Untuk kemudahan akses layanan PLN dapat melalui Aplikasi PLN Mobile, atau Kakak dapat informasikan perihal tsb melalui dm ya. 

Admin tunggu ya Kak. Trims-Elfira (2/2)",pln_123
2022-09-05 10:24:08+00:00,1566733916949876737,"@supersentin3l   Hai Kak, mohon maaf atas kendala yg dialami, untuk kemudahan akses layanan PLN Kakak dapat informasikan permasalahannya ke Admin via DM atau melalui Aplikasi PLN Mobile ya. Tks -Ahmad",pln_123
2022-09-05 09:59:46+00:00,1566727781656203265,"@devnhas Agar semua makin mudah, ayo  download aplikasi New PLN Mobile di Play Store atau Apps Store.

Terima Kasih -Elfira(2/2)",pln_123
2022-09-05 09:22:23+00:00,1566718376936079362,"@tiwiichi15 Baik Kak, mohon maaf seperti info sebelumnya untuk pembelian token, dapat disesuaikan dengan pemakaian / kebutuhan di lokasi ya kak.

Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store, 
Tks –Putri",pln_123
2022-09-05 09:02:44+00:00,1566713431537098752,"@CocoHomemade   Hi Kak, Mhn maaf atas gangguannya. Padam di Wilayah tersebut adanya gangguan jaringan menengah dan saat ini masih penanganan. Mohon berkenan menunggu perbaikannya. Agar semua makin mudah, ayo download aplikasi New PLN Mobile. Tks -Bian",pln_123
2022-09-05 08:59:57+00:00,1566712730765398017,"@devnhas Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store, Terima kasih telah menghubungi PLN 123.

Terima kasih -Elfira",pln_123
2022-09-05 08:45:41+00:00,1566709140583354368,"@gtauahribet Mohon maaf atas ketidaknyamanannya kak, untuk detail daerahnya silakan diinfokan melalui aplikasi PLN Mobile agar segera ditangani. Tks kak -April",pln_jogja
2022-09-05 08:44:50+00:00,1566708925734735872,"@Evrenwai   Hi Kak, Mhn maaf atas gangguannya. Padam di Wilayah tersebut adanya pemeliharaan jaringan kelistrikan dan saat ini masih penanganan. Mohon berkenan menunggu perbaikannya. Agar semua makin mudah, ayo download aplikasi New PLN Mobile. Tks -Bian",pln_123
2022-09-05 08:40:37+00:00,1566707864974274560,"@masdeeev  Hai Kakak, Mhn maaf ya perihal padamnya, Kakak bisa info detailnya melalui DM atau melalui aplikasi PLN Mobile di menu pengaduan. Kami menunggu konfirmasi. Tks-Budi",pln_123
2022-09-05 08:35:56+00:00,1566706687419256834,"@dedi257 Baik Kak Dedi, terima kasih kembali. Selamat melanjutkan aktifitas dan sehat selalu. Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store, Tks -Dewita",pln_123
2022-09-05 08:30:12+00:00,1566705243156774912,"@Fitrian46347821  Hai Kak Fitri, Mhn maaf ya perihal padamnya, Kakak bisa info detailnya melalui DM atau melalui aplikasi PLN Mobile di menu pengaduan. Kami menunggu konfirmasi. Tks-Budi",pln_123
2022-09-05 08:25:43+00:00,1566704115920818176,"@_woodleyy   Hi Kak, mohon maaf, mimin informasikan utk wilayah tsb sebelumnya padam dikarenakan mengalami gangguan jaringan menengah dan saat ini sudah kembali normal. agar semua makin mudah, ayo download aplikasi New PLN Mobile. Tks -Bian",pln_123
2022-09-05 08:24:12+00:00,1566703733454798849,"@Qohar7 Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store, (3/3)

Terima kasih -Dini",pln_123
2022-09-05 08:22:10+00:00,1566703220558528513,"@Jetcoztr Hi Kak, Mohon maaf atas gangguan yang terjadi. Padam di wilayah  Jatimulya akibat adanya gangguan jaringan listrik dan saat ini sudah normal kembali. Agar semua makin mudah,  ayo download aplikasi New PLN Mobile di Play Store atau Apps Store, Tks -Yanti",pln_123
2022-09-05 08:20:39+00:00,1566702840445571072,"@Memo_Edogawa . Mohon berkenan menunggu perbaikannya. Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store, Tks -Yanti",pln_123
2022-09-05 08:04:41+00:00,1566698821476024320,"@Max_Nugroho Baik Kakak mohon maaf dan terima kasih atas informasinya ya Kak, Selamat beraktifita kembali.

Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store. Trims-Elfira",pln_123
2022-09-05 08:02:43+00:00,1566698324237090816,"@tiwiichi15 Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store. Terima kasih telah menghubungi PLN 123. (2/2) Tks. -Dini",pln_123
2022-09-05 08:02:27+00:00,1566698259573534720,"@tiwiichi15    Benar kak, untuk kedua promo tersebut pengajuannya melalui aplikasi PLN Mobile ya. Dan untuk alarm mengeluarkan bunyi menandakan sisa kWh akan habis, namun untuk pembelian token sesuai dengan keinginan pelanggan dan pemakaian elektronik dilokasi pelanggan. (1/2)",pln_123
2022-09-05 07:50:40+00:00,1566695294611337218,"@KakashiHati1004   Hi Kak, selamat Hari Pelanggan Nasional, pulih lebih cepat, bangkit lebih kuat bersama pelanggan. Untuk saat ini untuk pengaduan gangguan dan keluhan dapat melalui Aplikasi PLN Mobile ya. -Zulmi (1/2)",pln_123
2022-09-05 07:36:49+00:00,1566691806670376961,"Hai, Semeton Electrizen.

Sudah masuk awal bulan nih, yuk bayar listrik di awal bulan pakai aplikasi kesayangan, PLN Mobile.
Biar pakai listrik tetap nyaman. 

#PLNMobile
#SemuaMakinMudah
#PoweredByPLN
#PowerBeyondGenerations
#PLNUIDBali https://t.co/w3PkFmg2nt",plnuidbali
2022-09-05 07:22:32+00:00,1566688211845664773,"@NovitaArumdita    Mohon maaf Kak Novita, untuk kemudahan akses layanan PLN dapat melalui Aplikasi PLN Mobile, atau Kakak dapat informasikan permasalahannya melalui inbox. Thanks. -Tika",pln_123
2022-09-05 06:32:29+00:00,1566675618502410242,"Yuk segera download aplikasi PLN Mobile dan rasakan banyak manfaat yang bisa kamu dapatkan dari aplikasi PLN Mobile!

#pln
#pln_disjaya
#powerbeyondgeneration
#listrikuntuksemua
#plnmobile",SahabatPLNJkt
2022-09-05 06:26:55+00:00,1566674217382227968,"@asalketiksaja Agar semua makin mudah, ayo  download aplikasi New PLN Mobile di Play Store atau Apps Store. (2/2)

Trims. -Dwi",pln_123
2022-09-05 05:55:29+00:00,1566666308372279296,"@adelia_jupe Agar semua makin mudah, ayo  download aplikasi New PLN Mobile di Play Store atau Apps Store. (2/2)

Trims. -Dwi",pln_123
2022-09-05 05:08:26+00:00,1566654465192886278,"@Perigigii17   Mohon maaf Kakak, untuk kemudahan akses layanan PLN dapat melalui Aplikasi PLN Mobile, atau Kakak dapat informasikan permasalahannya melalui inbox ya. Thanks. -Tika",pln_123
2022-09-05 04:37:07+00:00,1566646585429073920,"@tkusumaw81 @pln_123 @pln_dinoyo @yusufgunawan Bisa lapor ke aplikasi pln mobile pak, lebih cepet",infomalang
2022-09-05 04:32:22+00:00,1566645391915110400,"@devnhas pada saat telah tampil pop up permohonan berhasil. Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store. (3/3)

Tks -Ida",pln_123
2022-09-05 04:17:52+00:00,1566641740727353345,"@Andriau911 Hai Kak Andria, maaf atas keluhan yg dialami. Padam diwilayah tsb karena adanya pemeliharaan jaringan menengah, mohon berkenan menunggu penormalan. Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store,

Tks -Dayana",pln_123
2022-09-05 03:58:55+00:00,1566636972356997120,"@yahcovid Hai Kak, maaf atas kendala yang dialami. Terkait laporannya dapat infokan detailnya melalui DM atau Aplikasi PLN Mobile pada menu pengaduan. Admin menunggu konfirmasinya.

Terima kasih -Dayana",pln_123
2022-09-05 03:34:26+00:00,1566630811918471168,"@nhmardiana    Mohon maaf Kak Mardiana, untuk kemudahan akses layanan PLN dapat melalui Aplikasi PLN Mobile, atau Kakak dapat informasikan permasalahannya melalui inbox. Tks. -Tika",pln_123
2022-09-05 03:05:33+00:00,1566623543059976192,"@Qohar7 Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store, (2/2)

Terima kasih -Dayana",pln_123
2022-09-05 02:50:40+00:00,1566619795021107200,@devnhas Hallo Kak. untuk promo tambah daya nyalakan kemerdekaan berlaku sampai 30 September 2022 Kk dapat ajukan di aplikasi PLN Mobile. (1/2),pln_123
2022-09-05 02:32:34+00:00,1566615242263539712,"@pln_123 Aplikasi hanya buatan manusia pak 
Ada kalanya sistem down, apalagi sekarang sedang ada promo perubahan daya yang hanya bisa dilakukan pada aplikasi PLN mobile
Sehingga banyak orang yang mengaksesnya 
Terima kasih atas masukannya 🙏",sudjana_hardi
2022-09-05 02:29:10+00:00,1566614387376664577,@kontakBRI kenapa tidak bisa beli token listrik dari aplikasi pln mobile dg briva?,zionly_
2022-09-05 02:28:41+00:00,1566614265964142592,@promo_BRI kenapa tidak bisa beli token listrik dari aplikasi pln mobile dg briva?,zionly_
2022-09-05 02:28:16+00:00,1566614159252660225,@BANKBRI_ID kenapa tidak bisa beli token listrik dari aplikasi pln mobile dg briva?,zionly_
2022-09-05 01:30:28+00:00,1566599614731808768,"@mitsal__H Baik Kak Mitsal, Selamat Hari Pelanggan Nasional. Pulih Lebih Cepat, Bangkit Lebih Kuat Bersama Pelanggan.

Trimakasih kembali ya Kak. Jaga kesehatan selalu. 

Agar semua makin mudah, ayo download aplikasi New PLN Mobile. Trims. -Tika",pln_123
2022-09-05 01:04:56+00:00,1566593189401993216,"@Ju1Sol Baik Kak, terima kasih atas informasinya. Selamat melanjutkan aktivitas dan selalu jaga kesehatan ya. Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store,

Tks -Dayana",pln_123
2022-09-05 00:53:44+00:00,1566590367742701568,"@kwacilucu Hi Kak. Mohon maaf atas gangguan yang terjadi untuk kemudahan akses layanan PLN dapat melalui Aplikasi PLN Mobile, untuk informasi lebih lanjut  sudah Admin informasikan melalui DM ya Kak. Trims-Dewita",pln_123
2022-09-05 00:39:09+00:00,1566586698674610176,"@sumpthinc Hallo Kak, mohon maaf terkait laporannya Admin respon via DM yah. Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store, Tks -Dewita",pln_123
2022-09-05 00:04:26+00:00,1566577961100509185,"@tremorrex  Mohon maaf Kakak, untuk kemudahan akses layanan PLN dapat melalui Aplikasi PLN Mobile, atau Kakak dapat informasikan permasalahannya melalui inbox ya. Tks. -Tika",pln_123
2022-09-04 19:46:53+00:00,1566513149314236416,"Kebangun tengah malem karena listrik padam, langsung pengaduan melalui aplikasi PLN mobile. Gak sampe setengah jam udah nyala lagi, alhamdulillah. Terima kasih @pln_123 🙏🏻✨",dwferaa
2022-09-04 19:10:35+00:00,1566504013432258560,"@rumadi_aza Terima kasih Kak Rumadi atas update informasinya. Selam sehat selalu Kak. Agar semua makin mudah, ayo  download aplikasi New PLN Mobile di Play Store atau Apps Store. -Yoga",pln_123
2022-09-04 18:49:26+00:00,1566498688943673344,"@babybinss   Baik Kak, terima kasih kembali untuk update informasinya dan senang bisa membantu. Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store. Tks -Dion",pln_123
2022-09-04 18:35:10+00:00,1566495098140995585,"@mkusumawijaya Agar semua makin mudah, ayo  download aplikasi New PLN Mobile di Play Store atau Apps Store. (2/2) Tks -Yoga",pln_123
2022-09-04 18:14:00+00:00,1566489771915894784,"@onlybudiman   Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store. (2/2) Trims -Riko",pln_123
2022-09-04 18:10:41+00:00,1566488939103277057,"@AbuZein_dw   Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store. (2/2) Trims -Riko",pln_123
2022-09-04 18:06:01+00:00,1566487764601778176,"@adhistyanisa   Hi Kak Adhi, terima kasih kembali untuk update informasinya. Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store. Tks -Dion",pln_123
2022-09-04 17:27:21+00:00,1566478031899598849,"@Tyaariesta6   Baik Kak Tya, terima kasih kembali untuk update informasinya dan agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store. Thanks -Dion",pln_123
2022-09-04 16:58:03+00:00,1566470659084935168,"@BangYosshi   Mhn maaf atas keluhannya. Padam di Wilayah Ciomas akibat adanya pemeliharaan jaringan dan saat ini masih penanganan. Mohon menunggu perbaikannya.  Agar semua makin mudah,  ayo download aplikasi New PLN Mobile. Tks - Yoga",pln_123
2022-09-04 16:38:56+00:00,1566465848201449472,"@BenyNdang   Mohon maaf Kak Beny, penanganan padam di alamat tsb diupayakan secepatnya agar normal kembali ya. Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store. Trims -Dion",pln_123
2022-09-04 16:27:22+00:00,1566462939632021505,"@Idy_Safriadi   Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store. (2/2) Tks -Harry",pln_123
2022-09-04 16:21:05+00:00,1566461357506981888,"@firman_14  Agar semua makin mudah, ayo  download aplikasi New PLN Mobile di Play Store atau Apps Store.
(2/2)
Tks -Sahar",pln_123
2022-09-04 16:18:48+00:00,1566460781189042176,"@dkdian   Mohon maaf Kak Dian, penanganan padam di alamat tsb diupayakan secepatnya agar normal kembali ya. Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store. Thanks -Dion",pln_123
2022-09-04 15:54:19+00:00,1566454619391176705,"@y_prima26   Hi Kak, Mhn maaf atas gangguannya. Padam di Wilayah tersebut adanya gangguan jaringan menengah dan saat ini masih penanganan. Mohon berkenan menunggu perbaikannya. Agar semua makin mudah, ayo download aplikasi New PLN Mobile. Tks -Bian",pln_123
2022-09-04 15:43:30+00:00,1566451899263463424,"@Achibid   Hi Kak. Mhn maaf atas gangguannya, padam di Wilayah Taman Wisma Asri 2 akibat adanya gangguan jaringan menengah &amp; saat ini masih penanganan. Mohon berkenan menunggu perbaikannya. Agar semua makin mudah, ayo download aplikasi New PLN Mobile. Tks -Harry",pln_123
2022-09-04 15:24:50+00:00,1566447199675826176,"@KHAIRANIRA   Hi Kak Khairanira. Mhn maaf atas gangguannya, padam di Wilayah Babelan akibat adanya gangguan jaringan menengah dan saat ini masih penanganan. Mohon berkenan menunggu perbaikannya. Agar semua makin mudah, ayo download aplikasi New PLN Mobile. Tks -Harry",pln_123
2022-09-04 15:24:34+00:00,1566447135276486661,"@nurmuttt  Agar semua makin mudah, ayo  download aplikasi New PLN Mobile di Play Store atau Apps Store.
(2/2)
​​​​​​​Tks -Sahar",pln_123
2022-09-04 14:57:37+00:00,1566440349975085056,"@ayy_sl Hi Kak, Mhn maaf atas gangguannya. Padam di Wilayah Babelan Bekasi adanya gangguan jaringan menengah dan saat ini masih penanganan. Mohon berkenan menunggu perbaikannya. Agar semua makin mudah,  ayo download aplikasi New PLN Mobile, Trims - Asgar",pln_123
2022-09-04 14:40:02+00:00,1566435925990617089,"@Tyaariesta6   Hi Kak Tya, Mhn maaf atas gangguannya. Padam di Wilayah tersebut adanya gangguan jaringan menengah dan saat ini masih penanganan. Mohon berkenan menunggu perbaikannya. Agar semua makin mudah, ayo download aplikasi New PLN Mobile. Tks -Bian",pln_123
2022-09-04 14:35:28+00:00,1566434777590145025,"@MrKamilll Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store,
Tks-Mutakin
(2/2)",pln_123
2022-09-04 14:24:10+00:00,1566431934297022464,@namasypasaran Admin infokan juga PLN sedang ada Promo Tambah Daya melalui aplikasi PLN Mobile yaitu Tambah Daya Nyaman kompor Induksi &amp; Tambah Daya Nyalakan Kemerdekaan. (Syarat &amp; Ketentuan Berlaku). (3/3) Thanks -Gilang,pln_123
2022-09-04 14:24:06+00:00,1566431917880528897,"@namasypasaran Hi Kak, mohon maaf saat ini untuk permohonan Penambahan Daya hanya dapat dilakukan melalui aplikasi PLN Mobile pada menu Ubah Daya dan Migrasi. Jika belum memiliki aplikasi PLN Mobile, (1/3)",pln_123
2022-09-04 13:54:33+00:00,1566424478854238208,"@Rahmati47417537 Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store,
Tks-Mutakin
(2/2)",pln_123
2022-09-04 12:51:53+00:00,1566408707579473922,"@gradiaritra Baik Kak Gradiaritra, terimakasih atas informasinya dan jgn lupa jaga kesehatan.

Agar semua makin mudah, ayo download aplikasi New PLN mobile di Play Store atau App Store.

Tks -Jefli",pln_123
2022-09-04 12:25:39+00:00,1566402106558255104,"@dkdian  Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store, Terima kasih telah menghubungi PLN 123. (2/2)

Thanks-Ichsan",pln_123
2022-09-04 12:01:23+00:00,1566395998800592896,"@dustiestdust  Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store, Terima kasih telah menghubungi PLN 123.(2/2)

Thanks-Ichsan",pln_123
2022-09-04 11:21:53+00:00,1566386058950221824,"@garlictpict   Hi Kak, Mhn maaf atas gangguannya. Padam di Wilayah tersebut adanya gangguan jaringan menengah dan saat ini masih penanganan. Mohon berkenan menunggu perbaikannya. Agar semua makin mudah, ayo download aplikasi New PLN Mobile. Tks -Bian",pln_123
2022-09-04 11:10:14+00:00,1566383126787792896,"@UbehBahrul  Agar semua makin mudah, ayo  download aplikasi New PLN Mobile di Play Store atau Apps Store.
(2/2)
​​​​​​​Tks -Sahar",pln_123
2022-09-04 11:02:15+00:00,1566381120375373826,"@hans_bram   Hi Kak, Mhn maaf atas gangguannya. Padam di Wilayah tersebut adanya gangguan jaringan menengah dan saat ini masih penanganan. Mohon berkenan menunggu perbaikannya. Agar semua makin mudah, ayo download aplikasi New PLN Mobile. Tks -Bian",pln_123
2022-09-04 10:13:46+00:00,1566368916464877568,"@BenyNdang Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store,
Tks-Mutakin
2/2",pln_123
2022-09-04 09:52:02+00:00,1566363448602083329,"@Rahmati47417537   Silakan login pada Aplikasi PLN Mobile pilih menu cek coverage , jika tercover klik pesan sekarang dan pilih paket layanan. lanjutkan pengisian data diri anda dan pilih salah satu metode pembayaran. [2/2] Tks -Bian",pln_123
2022-09-04 09:51:23+00:00,1566363285926002688,"@ommy_naomi_yumm   Baik Kak Naomi, terima kasih kembali. Semoga sehat selalu. Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store.Tks -Lulu",pln_123
2022-09-04 09:51:19+00:00,1566363268406398978,"@Rahmati47417537   Hai Kak Rahmat, selamat Hari Pelanggan Nasional, pulih lebih cepat, bangkit lebih kuat bersama pelanggan. 
Pendaftaran juga bisa dilakukan melalui aplikasi PLN Mobile yang sudah tersedia di Goole Playstore dan Apple Appstore, [1/2] -Bian",pln_123
2022-09-04 09:46:03+00:00,1566361941668270080,"@omo_sesange   Mhn maaf atas gangguannya, padam di Wilayah Ciomas akibat adanya gangguan jaringan menengah dan saat ini masih penanganan. Mohon berkenan menunggu perbaikannya. Agar semua makin mudah, ayo download aplikasi New PLN Mobile. (2/2) Tks -Harry",pln_123
2022-09-04 09:40:21+00:00,1566360509779038210,"@SOLICHI70304493 Terima kasih kembali Kak Solichin, senang bisa membantu dan tetap selalu jaga kesehatan ya.

Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store.
-Mutakin",pln_123
2022-09-04 08:02:53+00:00,1566335979740614656,"@LuShu_RPG    Hi Kakak, terimakasih kembali informasinya. Jaga kesehatan selalu ya.

Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store. Tks. -Tika",pln_123
2022-09-04 07:25:52+00:00,1566326665797828608,"@red_erwindr Hai Kak Erwin, terima kasih informasinya. Apabila saat ini sudah normal selamat beraktifitas dan salam sehat selalu ya Kak. 

Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store. 
Trims. Herni",pln_123
2022-09-04 06:22:03+00:00,1566310602888577024,"@SOLICHI70304493 Untuk dapat mengetahui informasi riwayat pembelian token Kakak dapat melalui aplikasi PLN Mobile.

Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store,

Tks -Dewi (2/2)",pln_123
2022-09-04 06:14:41+00:00,1566308752818843649,"@Hotness51741291 Hai Kak, mohon maaf atas kendala yang dialami. Perihal tsb dpt infokan detailnya melalui DM atau aplikasi PLN Mobile pada menu pengaduan. Admin menunggu konfirmasinya.

Terima kasih -Dayana",pln_123
2022-09-04 05:31:21+00:00,1566297847401947136,"@dyulianti507  Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store. Ucapan Terima Kasih –Aren",pln_123
2022-09-04 05:31:01+00:00,1566297763855605760,"@dyulianti507  Hi Kak, mohon maaf saat ini untuk permohonan Migrasi hanya dapat dilakukan melalui aplikasi PLN Mobile pada menu Ubah Daya dan Migrasi. Jika belum memiliki aplikasi PLN Mobile, Kakak dapat mendowload pada link berikut https://t.co/0J7k1fKvlS",pln_123
2022-09-04 04:27:08+00:00,1566281686366973952,"@bebekbumi Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store,

Thanks -Dewi (2/2)",pln_123
2022-09-04 04:01:11+00:00,1566275155458162688,"@kmy101_   Hi Kak, maaf atas kendala yang dialami, perihal tsb Kakak dapat lapor langsung melalui aplikasi PLN Mobile, atau Kakak boleh jelasin detailnya melalui DM ya Kak.

Admin menunggu konfirmasi selanjutnya ya.

Thanks. -Monica",pln_123
2022-09-04 03:45:33+00:00,1566271222069219329,"@anggojr   Baik Kak Anggoro, Mohon maaf atas ketidaknyamanannya. Mohon kesediaannya untuk menunggu tindaklanjut dari area pelayanan terkait ya Kak.
Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store.  
Trims. Herni",pln_123
2022-09-04 03:16:09+00:00,1566263822637182976,"@Anjani2091  Mohon maaf atas gangguannya ya Kak Anjani, untuk kemudahan akses layanan PLN dapat melalui Aplikasi PLN Mobile, atau Kakak dapat informasikan permasalahannya melalui inbox. Thanks. -Tika",pln_123
2022-09-04 03:08:54+00:00,1566261998559457280,"@EboyID   Halo Kak, mohon maaf atas kendalanya. Untuk permasalahannya sudah Admin tindaklanjuti lewat DM, Kk juga bisa lapor melalui PLN Mobile pada menu Pengaduan. 

Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store/Apps Store,

Trims -Dewi",pln_123
2022-09-04 01:09:19+00:00,1566231904054943745,"@lutfi123456 Kepengurusan SLO &amp; instalasi dalam bangunan dpt mengakses https://t.co/ZMzVvBVdEM atau hubungi CC Kementerian ESDM di No. (021) 136.

Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store/Apps Store,

Tks -Dewi (3/3)",pln_123
2022-09-03 23:49:03+00:00,1566211702932131841,@leohnooo_ Aplikasi pln mobile,leookki
2022-09-03 23:15:24+00:00,1566203234728828929,@desnamuriyatna  Baik Kak Desana. Terima kasih atas informasinya. Selamat melanjutkan aktivitas dan jaga kesehatan selalu ya. untuk kemudahan akses layanan PLN dapat melalui Aplikasi PLN Mobile. Tks-Budi,pln_123
2022-09-03 20:48:56+00:00,1566166376213266433,"@rere26111982 Mohon berkenan menunggu perbaikannya.  Agar semua makin mudah,  ayo download aplikasi New PLN Mobile. (2.2) Trims - Yoga",pln_123
2022-09-03 20:18:49+00:00,1566158795939934208,"@ambrosianai1908  Hai Kakak, Mhn maaf ya perihal sering terjadi padam, Kakak bisa info detailnya melalui DM atau melalui aplikasi PLN Mobile di menu pengaduan. Kami menunggu konfirmasi. Tks-Budi",pln_123
2022-09-03 20:18:05+00:00,1566158611621236736,"@SanggTirrann  Hai Kakak, Mhn maaf ya perihal keluhannya, Kakak bisa info detailnya melalui DM atau melalui aplikasi PLN Mobile di menu pengaduan. Kami menunggu konfirmasi. Tks-Budi",pln_123
2022-09-03 20:18:00+00:00,1566158592486838272,"@gorilaair  Hai Kakak, Mhn maaf ya perihal gangguannya, Kakak bisa info detailnya melalui DM atau melalui aplikasi PLN Mobile di menu pengaduan. Kami menunggu konfirmasi. Tks-Budi",pln_123
2022-09-03 20:05:13+00:00,1566155373060694016,"@riyanti_tetty   Baik Kak Riyanti terima kasih kembali. Semoga sehat selalu dan selamat beristirahat ya Kak.

Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store.

Tks - Johan",pln_123
2022-09-03 19:27:02+00:00,1566145765579182080,"@asalaja77   Selamat pagi Kakak. Mohon maaf Kakak untuk kemudahan akses layanan PLN dapat melalui Aplikasi PLN Mobile, atau Kakak dapat menginformasikan permasalahannya melalui inbox. Mimin tunggu ya. Tks-Johan",pln_123
2022-09-03 18:29:12+00:00,1566131208605794304,"@Kabariapa   Hai Kakak. Mohon maaf Kakak untuk kemudahan akses layanan PLN dapat melalui Aplikasi PLN Mobile, atau Kakak dapat menginformasikan permasalahannya melalui inbox. Mimin tunggu ya. Tks-Johan",pln_123
2022-09-03 18:24:40+00:00,1566130067851608064,"@yaabodoamat  Hi Kakak, Sbg informasi, pelanggan dpt lakukan pengecekan tagihan melalui Aplikasi PLN Mobile atau menghubungi PLN 123 di nomor 123 (setelah terhubung ke suara IVR tekan angka 1). Tks-Budi",pln_123
2022-09-03 11:30:10+00:00,1566025758698606597,Sekarang Property People bisa tambah daya listrik dengan mudah menggunakan aplikasi PLN Mobile lho! Simak caranya disini! https://t.co/eyJVMSayR6 #123Info #Rumah123 #Rumah123info,rumah123
2022-09-03 10:16:14+00:00,1566007150220288000,"@AldhiTR  Baik Kak Aldhi, Mhn maaf untuk saat ini masih dalam penanganan petugas. Diupayakan listrik dapat kembali normal secepatnya. Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store.

Terima kasih - Raka",pln_123
2022-09-03 10:02:46+00:00,1566003761105240064,"@mrthntlmnrg   Hi Kak, Mhn maaf atas gangguannya. Padam di Wilayah tersebut adanya gangguan jaringan menengah dan saat ini masih penanganan. Mohon berkenan menunggu perbaikannya. Agar semua makin mudah, ayo download aplikasi New PLN Mobile. Tks -Bian",pln_123
2022-09-03 09:58:47+00:00,1566002761682268161,"@haibestieeeee   PLN akan memberikan kompensasi secara langsung pada tagihan listrik untuk pelanggan paskabayar atau pemberian token tambahan untuk pelanggan prabayar.

Agar semua makin mudah,  ayo download aplikasi New PLN Mobile. [3/3] Tks -Bian",pln_123
2022-09-03 09:31:16+00:00,1565995836076478464,"@nthhlies   Hi Kak, Mhn maaf atas gangguannya. Padam di Wilayah tersebut adanya gangguan jaringan menengah dan saat ini masih penanganan. Mohon berkenan menunggu perbaikannya. Agar semua makin mudah, ayo download aplikasi New PLN Mobile. Tks -Bian",pln_123
2022-09-03 09:26:09+00:00,1565994549352099840,"@blibimbap  Untuk informasi lengkap dapat melihat di aplikasi PLN Mobile pada Menu Promosi &amp; Informasi atau  Kakak dapat menghubungi Admin/Mimin via DM. 

Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store. Ucapan Terima Kasih–Aren",pln_123
2022-09-03 09:26:00+00:00,1565994508944171008,"@blibimbap Admin infokan juga y kak,  PLN sedang ada Promo Tambah Daya melalui aplikasi PLN Mobile yaitu Tambah Daya Nyaman kompor Induksi &amp; Tambah Daya Nyalakan Kemerdekaan. (Syarat &amp; Ketentuan Berlaku)",pln_123
